past_window,trade_window,final_cap
4,1,1036.669138
5,1,1036.669138
9,1,1024.26079
6,1,1024.26079
7,1,1024.26079
8,1,1024.26079
9,3,1019.18583
7,3,1019.18583
4,3,1019.18583
8,3,1019.18583
5,3,1019.18583
6,3,1019.18583
9,2,1016.846946
8,2,1016.846946
6,2,1016.846946
7,2,1016.846946
5,2,1016.846946
3,3,1010.5130059999999
3,2,999.50631
4,2,999.50631
3,1,974.006672
