past_window,trade_window,final_cap
3,1,1386.4840780000002
7,1,1373.653864
4,1,1373.653864
9,1,1373.653864
5,1,1373.653864
8,1,1373.653864
6,1,1373.653864
9,2,1358.4365520000001
8,2,1358.4365520000001
7,2,1358.4365520000001
6,2,1358.4365520000001
3,2,1358.4365520000001
5,2,1358.4365520000001
4,2,1358.4365520000001
6,3,1305.9455320000002
5,3,1305.9455320000002
7,3,1305.9455320000002
4,3,1305.9455320000002
8,3,1305.9455320000002
3,3,1305.9455320000002
9,3,1305.9455320000002
