Date,Open,High,Low,Close,Volume
2024-07-22,244.22,253.21,243.75,251.51,75559735.0
2024-07-23,253.52,255.76,245.63,246.38,71736225.0
2024-07-24,225.19,225.99,214.71,215.99,118686517.0
2024-07-25,216.83,226.0,216.23,220.25,74482979.0
2024-07-26,221.2,222.28,215.33,219.8,74689631.0
2024-07-29,224.91,234.27,224.7,232.1,103199527.0
2024-07-30,232.08,232.41,220.0,222.62,76826426.0
2024-07-31,227.91,234.68,226.78,232.07,48429319.0
2024-08-01,227.51,231.87,214.33,216.86,61352570.0
2024-08-02,214.83,216.13,205.78,207.67,58033684.0
2024-08-05,185.15,203.88,182.0,198.88,66878145.0
2024-08-06,200.75,202.9,192.67,200.64,53154588.0
2024-08-07,200.81,203.49,191.48,191.76,50686289.0
2024-08-08,195.7,200.7,192.04,198.84,47144185.0
2024-08-09,197.05,200.88,195.11,200.0,44631443.0
2024-08-12,199.02,199.26,194.67,197.49,45063480.0
2024-08-13,198.38,208.49,197.06,207.83,57873393.0
2024-08-14,207.54,208.44,198.75,201.38,52700037.0
2024-08-15,205.02,215.88,204.82,214.14,69673802.0
2024-08-16,211.04,219.8,210.8,216.12,65900143.0
2024-08-19,217.05,222.98,214.09,222.72,58125364.0
2024-08-20,224.9,228.22,219.56,221.1,56482867.0
2024-08-21,222.67,224.66,218.86,223.27,55005593.0
2024-08-22,223.82,224.8,210.32,210.66,58839179.0
2024-08-23,214.46,221.48,214.21,220.32,60798786.0
2024-08-26,218.76,219.09,211.01,213.21,44223633.0
2024-08-27,213.14,215.66,206.97,209.21,47794228.0
2024-08-28,209.82,211.84,202.59,205.75,47018379.0
2024-08-29,209.8,214.89,205.97,206.28,47337276.0
2024-08-30,208.63,214.58,207.03,214.11,46346372.0
2024-09-03,215.26,219.91,209.64,210.6,56432855.0
2024-09-04,210.59,222.22,210.57,219.41,61104867.0
2024-09-05,223.49,235.0,222.25,230.17,90948133.0
2024-09-06,232.63,233.6,210.51,210.73,78646340.0
2024-09-09,216.03,219.87,213.67,216.27,49205686.0
2024-09-10,220.07,226.4,218.63,226.17,60001412.0
2024-09-11,224.5,228.47,216.8,228.13,64508726.0
2024-09-12,224.66,231.45,223.83,229.81,54116361.0
2024-09-13,227.92,232.67,226.32,230.29,45485300.0
2024-09-16,229.3,229.96,223.53,226.78,41178193.0
2024-09-17,229.45,234.57,226.55,227.87,49984961.0
2024-09-18,230.09,235.68,226.88,227.2,59558589.0
2024-09-19,234.01,244.24,232.13,243.92,73711777.0
2024-09-20,241.5,243.99,235.92,238.25,58649895.0
2024-09-23,242.61,250.0,241.92,250.0,59568988.0
2024-09-24,254.13,257.19,249.05,254.27,61938462.0
2024-09-25,252.55,257.05,252.28,257.02,48227266.0
2024-09-26,260.6,261.75,251.53,254.22,46757219.0
2024-09-27,257.31,260.7,254.12,260.46,50653280.0
2024-09-30,259.02,264.86,255.77,261.63,58872935.0
2024-10-01,262.67,263.98,248.53,258.02,65348703.0
2024-10-02,247.66,251.16,241.5,249.02,65799153.0
2024-10-03,244.48,249.79,237.81,240.66,60564624.0
2024-10-04,246.6,250.96,244.58,250.08,63596278.0
2024-10-07,249.0,249.83,240.72,240.83,46769081.0
2024-10-08,243.54,246.21,240.56,244.5,39273492.0
2024-10-09,243.8,247.43,239.51,241.05,50256991.0
2024-10-10,241.81,242.79,232.34,238.77,62745211.0
2024-10-11,220.1,223.34,214.38,217.8,93302442.0
2024-10-14,220.13,221.91,213.74,219.16,60751705.0
2024-10-15,220.06,224.26,217.12,219.57,45916262.0
2024-10-16,221.41,222.82,218.93,221.33,37627551.0
2024-10-17,221.59,222.08,217.94,220.89,35329563.0
2024-10-18,220.71,222.28,219.23,220.7,32756827.0
2024-10-21,218.91,220.48,215.72,218.85,34205352.0
2024-10-22,217.32,218.22,215.26,217.97,31317568.0
2024-10-23,217.13,218.72,212.11,213.65,38468108.0
2024-10-24,244.68,262.12,242.65,260.48,136552468.0
