past_window,trade_window,final_cap
3,1,1146.8035840000002
4,1,1139.4560000000001
7,1,1119.926032
9,1,1119.926032
8,1,1119.926032
6,1,1119.926032
5,1,1072.841432
3,2,1066.6173279999998
9,2,1060.99732
8,2,1060.99732
7,2,1060.99732
6,2,1060.99732
5,2,1060.99732
4,2,1045.5696
6,3,1006.842072
5,3,1006.842072
7,3,1006.842072
4,3,1006.842072
8,3,1006.842072
9,3,1006.842072
3,3,978.390952
