past_window,trade_window,final_cap
4,1,1360.573154
8,1,1316.442212
9,1,1316.442212
5,1,1316.442212
6,1,1316.442212
7,1,1316.442212
3,2,1233.28834
6,2,1230.618792
9,2,1230.618792
4,2,1230.618792
5,2,1230.618792
8,2,1230.618792
7,2,1230.618792
8,3,1151.179348
9,3,1151.179348
7,3,1151.179348
6,3,1151.179348
5,3,1151.179348
4,3,1151.179348
3,3,1151.179348
3,1,1144.9665519999999
