Date,Open,High,Low,Close,Volume
2025-01-28,41.99,45.15,40.75,44.94,8710176.0
2025-01-29,43.26,44.74,40.67,40.72,10985156.0
2025-01-30,41.4,42.54,39.88,41.04,9509582.0
2025-01-31,41.03,41.46,39.31,39.42,4490763.0
2025-02-03,38.17,38.65,35.93,36.55,9749977.0
2025-02-04,36.65,37.92,33.84,34.17,17899767.0
2025-02-05,34.35,35.57,33.9,34.98,6749205.0
2025-02-06,35.21,35.24,33.61,33.61,6373089.0
2025-02-07,33.53,33.77,32.46,32.6,7081843.0
2025-02-10,32.97,33.4,31.66,31.87,8191948.0
2025-02-11,31.52,32.42,30.7,30.93,7202313.0
2025-02-12,30.97,31.08,30.24,30.54,6099952.0
2025-02-13,31.01,31.96,30.27,31.92,10934711.0
2025-02-14,30.53,33.91,29.25,32.99,18503453.0
2025-02-18,33.05,36.98,32.04,35.75,12925833.0
2025-02-19,35.14,36.75,35.05,35.9,7032300.0
2025-02-20,36.23,36.3,32.78,33.73,7913844.0
2025-02-21,33.89,35.97,33.18,35.53,17159737.0
2025-02-24,33.88,34.56,33.28,33.9,6313362.0
2025-02-25,33.98,35.48,32.93,33.28,7969500.0
2025-02-26,33.26,34.17,32.71,33.58,4260099.0
2025-02-27,32.57,33.0,31.0,31.09,7285846.0
2025-02-28,30.79,31.31,30.2,30.96,5396218.0
2025-03-03,31.18,32.0,30.16,30.27,4571988.0
2025-03-04,29.77,31.15,29.35,30.37,5465810.0
2025-03-05,32.5,35.39,30.91,35.21,16004579.0
2025-03-06,34.07,35.26,33.21,34.3,7885641.0
2025-03-07,34.5,37.91,33.93,35.61,13659364.0
2025-03-10,35.2,37.55,35.15,35.96,9462456.0
2025-03-11,36.0,36.02,32.62,33.76,8784641.0
2025-03-12,34.41,35.3,33.79,35.01,4595320.0
2025-03-13,35.16,38.12,34.2,34.3,6830655.0
2025-03-14,34.84,35.84,34.2,34.62,5683571.0
2025-03-17,34.79,35.2,33.9,34.71,3865195.0
2025-03-18,34.56,35.0,33.54,33.81,4871068.0
2025-03-19,33.78,33.85,33.12,33.32,3459896.0
2025-03-20,33.12,33.82,32.44,32.45,2982420.0
2025-03-21,32.05,32.8,31.52,32.66,4357076.0
2025-03-24,32.81,34.87,32.8,34.17,6684960.0
2025-03-25,34.31,34.86,33.5,33.85,4830991.0
2025-03-26,33.84,34.08,31.29,31.48,5537963.0
2025-03-27,31.54,32.57,31.25,32.12,4129841.0
2025-03-28,32.02,32.5,31.02,31.12,3782525.0
2025-03-31,28.89,28.95,26.8,28.35,14406042.0
2025-04-01,28.7,28.85,27.07,27.16,8753604.0
2025-04-02,26.81,28.78,26.26,27.72,8261807.0
2025-04-03,26.65,27.2,25.69,25.73,9147806.0
2025-04-04,25.31,25.77,23.76,25.11,10669285.0
2025-04-07,24.02,26.52,23.15,25.64,9112559.0
2025-04-08,26.39,26.89,24.15,24.64,5322645.0
2025-04-09,23.97,27.68,23.67,26.67,9010497.0
2025-04-10,25.82,25.9,23.7,24.5,8655388.0
2025-04-11,24.69,26.24,24.26,26.2,7529010.0
2025-04-14,26.98,27.1,26.24,26.8,4068667.0
2025-04-15,26.82,27.21,25.52,26.24,4412236.0
2025-04-16,25.86,26.07,24.81,25.19,3297573.0
2025-04-17,25.28,25.28,24.43,24.71,4096549.0
2025-04-21,24.03,25.34,23.3,25.13,4561005.0
2025-04-22,25.29,25.84,24.87,25.74,3469958.0
2025-04-23,26.49,27.88,26.45,26.54,5367654.0
2025-04-24,26.66,27.41,26.33,27.39,3073317.0
2025-04-25,26.83,27.88,26.61,27.22,4780301.0
2025-04-28,27.0,28.41,27.0,27.46,3870245.0
2025-04-29,27.54,28.01,27.17,27.82,3054732.0
2025-04-30,27.46,28.65,27.24,28.54,4427791.0
2025-05-01,27.69,27.85,26.06,27.03,10043826.0
2025-05-02,27.74,28.1,27.15,27.61,4486738.0
2025-05-05,27.8,28.52,27.18,27.84,4612920.0
2025-05-06,27.37,27.37,24.16,24.43,17285292.0
2025-05-07,24.57,24.92,23.7,24.06,7243169.0
2025-05-08,24.33,24.98,23.95,24.38,6770664.0
2025-05-09,24.75,25.32,24.22,24.25,4812860.0
2025-05-12,24.92,26.18,24.86,25.7,8556408.0
2025-05-13,25.6,25.88,25.07,25.49,5724014.0
2025-05-14,25.54,25.58,23.95,24.02,8915271.0
2025-05-15,24.25,24.31,23.15,23.65,10662078.0
2025-05-16,23.87,25.44,23.67,24.86,10728683.0
2025-05-19,25.29,26.93,25.1,26.39,11379161.0
2025-05-20,26.82,30.3,26.47,27.99,28877916.0
2025-05-21,27.9,28.07,25.64,25.8,12505869.0
2025-05-22,25.5,26.89,25.22,26.72,8198600.0
2025-05-23,26.01,26.49,25.55,26.26,5452120.0
2025-05-27,26.79,27.85,26.2,26.76,9898548.0
2025-05-28,26.77,26.77,25.86,26.05,5370243.0
2025-05-29,26.29,27.15,25.76,26.93,6922064.0
2025-05-30,26.35,26.81,25.6,26.56,8515396.0
2025-06-02,26.92,27.43,26.42,27.05,8647519.0
2025-06-03,26.91,28.57,26.28,27.81,9140443.0
2025-06-04,28.19,28.24,27.04,27.27,5236463.0
2025-06-05,27.14,27.16,25.82,26.12,6620945.0
2025-06-06,26.21,27.55,26.12,27.46,5668554.0
2025-06-09,27.77,29.19,27.65,28.14,5914313.0
2025-06-10,27.86,28.23,27.32,27.68,5234411.0
2025-06-11,28.0,28.72,27.62,27.75,6448406.0
2025-06-12,27.3,27.93,26.81,27.35,5930118.0
2025-06-13,26.61,27.35,26.31,26.67,4642334.0
2025-06-16,26.62,26.76,25.46,26.0,7171168.0
2025-06-17,25.82,26.34,25.44,25.55,5362633.0
2025-06-18,25.49,25.85,25.06,25.4,4793916.0
2025-06-20,25.71,26.02,25.42,25.9,4907700.0
2025-06-23,25.56,25.97,25.16,25.67,4277189.0
2025-06-24,26.06,27.13,25.99,26.8,5014863.0
2025-06-25,26.85,26.96,26.13,26.86,4161993.0
2025-06-26,27.05,28.24,26.8,27.54,5991653.0
2025-06-27,27.68,27.99,26.87,27.16,3938543.0
2025-06-30,28.07,28.74,27.4,27.59,6769288.0
2025-07-01,27.31,29.85,26.81,28.69,10668607.0
2025-07-02,28.83,30.65,28.62,30.28,10948670.0
2025-07-03,30.55,30.94,30.2,30.49,5285999.0
2025-07-07,30.32,30.85,29.72,29.9,5563441.0
2025-07-08,30.08,33.65,30.04,32.54,14091485.0
2025-07-09,32.83,33.39,32.09,32.79,6342470.0
2025-07-10,33.47,34.39,32.98,34.28,8188038.0
2025-07-11,34.04,34.07,33.22,33.64,4585167.0
2025-07-14,33.35,33.5,32.43,32.87,4566591.0
2025-07-15,33.19,33.31,31.42,31.58,5589365.0
2025-07-16,31.71,32.17,31.43,32.06,3662662.0
2025-07-17,32.19,32.72,31.97,32.2,3947591.0
2025-07-18,32.45,32.58,30.97,31.26,5239971.0
2025-07-21,31.53,32.07,31.24,31.47,1622646.0
