past_window,trade_window,final_cap
5,1,1090.033528
6,1,1090.033528
4,2,1056.077632
5,2,1056.077632
3,1,1055.280808
4,3,1023.80697
3,3,1023.80697
9,2,1000.0
9,3,1000.0
9,1,1000.0
8,5,1000.0
7,2,1000.0
9,4,1000.0
8,4,1000.0
8,3,1000.0
8,2,1000.0
8,1,1000.0
7,5,1000.0
7,4,1000.0
7,3,1000.0
6,3,1000.0
7,1,1000.0
6,5,1000.0
6,4,1000.0
6,2,1000.0
5,5,1000.0
5,4,1000.0
5,3,1000.0
4,5,1000.0
4,4,1000.0
3,5,1000.0
9,5,1000.0
3,4,935.1358819999999
4,1,716.9673919999999
3,2,657.2119500000001
