past_window,trade_window,final_cap
3,1,1207.2457479999998
7,1,1133.015296
4,1,1133.015296
9,1,1133.015296
5,1,1133.015296
8,1,1133.015296
6,1,1133.015296
9,2,1083.598624
8,2,1083.598624
7,2,1083.598624
6,2,1083.598624
3,2,1083.598624
5,2,1083.598624
4,2,1083.598624
6,3,1052.0817279999999
5,3,1052.0817279999999
7,3,1052.0817279999999
4,3,1052.0817279999999
8,3,1052.0817279999999
3,3,1052.0817279999999
9,3,1052.0817279999999
