Date,Open,High,Low,Close,Volume
2024-07-22,226.99,227.78,223.09,223.96,28150939.0
2024-07-23,224.37,226.94,222.68,225.01,22830815.0
2024-07-24,224.06,224.8,217.13,218.54,35903732.0
2024-07-25,218.87,220.85,214.62,217.49,33938088.0
2024-07-26,218.69,219.49,216.01,217.96,26029067.0
2024-07-29,216.96,219.3,215.75,218.24,23624190.0
2024-07-30,219.2,220.33,216.12,218.8,24927200.0
2024-07-31,221.44,223.82,220.63,222.08,27777929.0
2024-08-01,224.37,224.48,217.02,218.36,33073634.0
2024-08-02,219.15,225.6,217.71,219.86,62331422.0
2024-08-05,199.09,213.5,196.21,209.27,73239907.0
2024-08-06,205.31,209.99,201.07,207.23,42151560.0
2024-08-07,206.94,213.64,206.39,209.82,35552141.0
2024-08-08,213.11,214.2,208.83,213.31,27204963.0
2024-08-09,212.1,216.78,211.97,216.24,25382217.0
2024-08-12,216.14,219.51,215.6,217.53,23230152.0
2024-08-13,219.06,221.89,219.01,221.27,22666324.0
2024-08-14,220.42,223.03,219.7,221.72,23924019.0
2024-08-15,224.49,225.35,222.76,224.72,23312973.0
2024-08-16,223.78,226.83,223.65,226.05,22316376.0
2024-08-19,225.67,225.99,223.04,225.89,21320233.0
2024-08-20,225.75,227.17,225.45,226.51,16813068.0
2024-08-21,226.51,227.98,225.22,226.4,19031932.0
2024-08-22,227.77,228.34,223.9,224.53,22241199.0
2024-08-23,225.79,228.22,224.33,226.84,21084281.0
2024-08-26,226.76,227.28,223.89,227.18,17012188.0
2024-08-27,226.0,228.85,224.89,228.03,19556392.0
2024-08-28,227.92,229.86,225.68,226.49,22189191.0
2024-08-29,230.1,232.92,228.88,229.79,33023558.0
2024-08-30,230.19,230.4,227.48,229.0,24976455.0
2024-09-03,228.62,229.0,221.17,222.77,27801502.0
2024-09-04,221.7,221.78,217.48,220.85,27592088.0
2024-09-05,221.73,225.48,221.52,222.38,21551257.0
2024-09-06,224.0,225.24,219.77,220.82,26076136.0
2024-09-09,220.83,221.27,216.71,220.91,44734145.0
2024-09-10,218.9,221.48,216.73,220.11,31111473.0
2024-09-11,221.49,223.09,217.89,222.66,25706023.0
2024-09-12,222.51,223.55,219.82,222.77,22072947.0
2024-09-13,223.61,224.04,221.91,222.5,21515405.0
2024-09-16,216.52,217.22,213.92,216.32,37793399.0
2024-09-17,215.75,216.9,214.5,216.79,27069463.0
2024-09-18,217.55,222.71,217.54,220.69,36949401.0
2024-09-19,225.0,229.82,224.63,228.87,39418891.0
2024-09-20,229.97,233.09,227.62,228.2,74583167.0
2024-09-23,227.34,229.45,225.81,226.47,26221687.0
2024-09-24,228.59,229.35,225.73,227.37,17350217.0
2024-09-25,225.01,227.29,224.02,226.37,21355237.0
2024-09-26,227.31,228.5,225.41,227.52,18748888.0
2024-09-27,228.48,229.52,227.3,227.79,16596912.0
2024-09-30,230.04,233.0,229.65,233.0,26974970.0
2024-10-01,229.52,229.66,223.74,226.21,34814854.0
2024-10-02,225.89,227.37,223.02,226.78,20692888.0
2024-10-03,225.14,226.81,223.32,225.67,19585378.0
2024-10-04,227.9,228.0,224.13,226.8,19917855.0
2024-10-07,224.49,225.69,221.33,221.69,20405891.0
2024-10-08,224.25,225.98,223.25,225.77,17314641.0
2024-10-09,225.31,229.75,224.83,229.54,19486911.0
2024-10-10,227.8,229.5,227.17,229.04,14101451.0
2024-10-11,229.49,229.5,227.34,227.55,17332215.0
2024-10-14,228.7,231.73,228.6,231.3,18555324.0
2024-10-15,233.6,237.49,232.37,233.85,35033474.0
2024-10-16,231.71,232.12,229.84,231.78,20033352.0
2024-10-17,233.43,233.85,230.52,232.15,15724534.0
2024-10-18,236.18,236.18,234.01,235.0,25975087.0
2024-10-21,234.5,236.85,234.45,236.48,16193625.0
2024-10-22,233.88,236.22,232.6,235.86,17945634.0
2024-10-23,234.13,235.15,227.76,230.76,31601501.0
2024-10-24,229.98,230.82,228.41,230.57,16618148.0
2024-10-25,229.74,233.22,229.57,231.41,19223991.0
2024-10-28,233.34,234.73,232.55,233.4,17309209.0
2024-10-29,233.26,234.33,232.32,233.67,15878793.0
2024-10-30,232.63,233.23,229.55,230.1,22340728.0
2024-10-31,229.51,229.83,225.37,225.91,27401002.0
2024-11-01,221.0,225.35,220.27,222.91,36640900.0
2024-11-04,220.93,222.79,219.72,222.01,19530351.0
2024-11-05,221.8,223.95,221.14,223.45,15892199.0
2024-11-06,222.58,226.07,221.19,222.72,28869825.0
2024-11-07,224.63,227.88,224.57,227.48,21768115.0
2024-11-08,227.17,228.66,226.4,226.96,17128740.0
2024-11-11,224.99,225.7,221.5,224.23,23999572.0
2024-11-12,224.43,225.59,223.35,224.23,19864507.0
2024-11-13,224.01,226.65,222.76,225.12,20544396.0
2024-11-14,225.11,228.87,225.0,228.22,22330857.0
2024-11-15,225.7,226.92,224.27,225.0,21996750.0
2024-11-18,225.22,229.74,225.17,228.02,18581033.0
2024-11-19,226.65,230.16,226.65,228.28,16910837.0
2024-11-20,228.06,229.93,225.89,229.0,16182979.0
2024-11-21,228.85,230.16,225.71,228.52,22138570.0
2024-11-22,228.29,230.72,228.06,229.87,19966208.0
2024-11-25,231.45,233.25,229.74,232.87,26892705.0
2024-11-26,233.35,235.57,233.33,235.06,23333529.0
2024-11-27,234.44,235.69,233.81,234.93,16560530.0
2024-11-29,234.84,237.81,233.97,237.33,13507648.0
2024-12-02,237.27,240.79,237.16,239.59,22135929.0
